"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
17,17,"Agent 2",1,1145806,1145806,6168576,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_STORE",0.00000000e+00,184889943180236,184889945125995
17,17,"Agent 2",1,1145806,1145806,6168576,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_VALU",0.00000000e+00,184889943180236,184889945125995
18,18,"Agent 2",1,1145806,1145806,10321920,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_FLAT",0.00000000e+00,184889945341115,184889949108713
18,18,"Agent 2",1,1145806,1145806,10321920,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_SALU",0.00000000e+00,184889945341115,184889949108713
18,18,"Agent 2",1,1145806,1145806,10321920,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_SMEM",0.00000000e+00,184889945341115,184889949108713
18,18,"Agent 2",1,1145806,1145806,10321920,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_LOAD",0.00000000e+00,184889945341115,184889949108713
18,18,"Agent 2",1,1145806,1145806,10321920,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_STORE",0.00000000e+00,184889945341115,184889949108713
18,18,"Agent 2",1,1145806,1145806,10321920,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_VALU",0.00000000e+00,184889945341115,184889949108713
19,19,"Agent 2",1,1145806,1145806,18579456,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_FLAT",0.00000000e+00,184889949311471,184889956704862
19,19,"Agent 2",1,1145806,1145806,18579456,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_SALU",0.00000000e+00,184889949311471,184889956704862
19,19,"Agent 2",1,1145806,1145806,18579456,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_SMEM",0.00000000e+00,184889949311471,184889956704862
19,19,"Agent 2",1,1145806,1145806,18579456,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_LOAD",0.00000000e+00,184889949311471,184889956704862
19,19,"Agent 2",1,1145806,1145806,18579456,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_STORE",0.00000000e+00,184889949311471,184889956704862
19,19,"Agent 2",1,1145806,1145806,18579456,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_VALU",0.00000000e+00,184889949311471,184889956704862
20,20,"Agent 2",1,1145806,1145806,33371136,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_FLAT",0.00000000e+00,184889956910100,184889970585884
20,20,"Agent 2",1,1145806,1145806,33371136,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_SALU",0.00000000e+00,184889956910100,184889970585884
20,20,"Agent 2",1,1145806,1145806,33371136,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_SMEM",0.00000000e+00,184889956910100,184889970585884
20,20,"Agent 2",1,1145806,1145806,33371136,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_LOAD",0.00000000e+00,184889956910100,184889970585884
20,20,"Agent 2",1,1145806,1145806,33371136,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_STORE",0.00000000e+00,184889956910100,184889970585884
20,20,"Agent 2",1,1145806,1145806,33371136,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_VALU",0.00000000e+00,184889956910100,184889970585884
21,21,"Agent 2",1,1145806,1145806,66941952,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_FLAT",0.00000000e+00,184889970796060,184889998241672
21,21,"Agent 2",1,1145806,1145806,66941952,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_SALU",0.00000000e+00,184889970796060,184889998241672
21,21,"Agent 2",1,1145806,1145806,66941952,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_SMEM",0.00000000e+00,184889970796060,184889998241672
21,21,"Agent 2",1,1145806,1145806,66941952,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_LOAD",0.00000000e+00,184889970796060,184889998241672
21,21,"Agent 2",1,1145806,1145806,66941952,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_TEX_STORE",0.00000000e+00,184889970796060,184889998241672
21,21,"Agent 2",1,1145806,1145806,66941952,16,"(anonymous namespace)::replay_paged_kv_chunk_softmax_standalone(float*, float*, float*, unsigned int const*, unsigned int const*, unsigned int const*, int const*, int const*, int const*, int const*, int, int, long, long, long, long, long, long, long, long, long, int)",256,0,0,24,0,128,"SQ_INSTS_VALU",0.00000000e+00,184889970796060,184889998241672
